person_verse_id,reference_id,person_label_id,person_id,person_label,person_label_count,person_verse_sequence,person_verse_notes
GEN 36:33__Bela_1__Bela_1_1,GEN 36:33,Bela_1_1,Bela_1,Bela,1,1891,
GEN 36:33__Jobab_2__Jobab_2_1,GEN 36:33,Jobab_2_1,Jobab_2,Jobab,1,1892,
GEN 36:33__Zerah_2__Zerah_2_1,GEN 36:33,Zerah_2_1,Zerah_2,Zerah,1,1893,
GEN 36:34__Jobab_2__Jobab_2_1,GEN 36:34,Jobab_2_1,Jobab_2,Jobab,1,1894,
GEN 36:34__Husham_1__Husham_1_1,GEN 36:34,Husham_1_1,Husham_1,Husham,1,1895,
GEN 36:35__Husham_1__Husham_1_1,GEN 36:35,Husham_1_1,Husham_1,Husham,1,1896,
GEN 36:35__Hadad_2__Hadad_2_1,GEN 36:35,Hadad_2_1,Hadad_2,Hadad,1,1897,
GEN 36:35__Bedad_1__Bedad_1_1,GEN 36:35,Bedad_1_1,Bedad_1,Bedad,1,1898,
GEN 36:35__Moab_1__Moab_1_1,GEN 36:35,Moab_1_1,Moab_1,Moab,1,1899,
GEN 36:36__Hadad_2__Hadad_2_1,GEN 36:36,Hadad_2_1,Hadad_2,Hadad,1,1900,
GEN 36:36__Samlah_1__Samlah_1_1,GEN 36:36,Samlah_1_1,Samlah_1,Samlah,1,1901,
GEN 36:37__Samlah_1__Samlah_1_1,GEN 36:37,Samlah_1_1,Samlah_1,Samlah,1,1902,
GEN 36:37__Shaul_1__Shaul_1_1,GEN 36:37,Shaul_1_1,Shaul_1,Shaul,1,1903,
GEN 36:38__Shaul_1__Shaul_1_1,GEN 36:38,Shaul_1_1,Shaul_1,Shaul,1,1904,
GEN 36:38__Baal-hanan_1__Baal-hanan_1_1,GEN 36:38,Baal-hanan_1_1,Baal-hanan_1,Baal-hanan,1,1905,
GEN 36:38__Achbor_1__Achbor_1_1,GEN 36:38,Achbor_1_1,Achbor_1,Achbor,1,1906,
GEN 36:39__Baal-hanan_1__Baal-hanan_1_1,GEN 36:39,Baal-hanan_1_1,Baal-hanan_1,Baal-hanan,1,1907,
GEN 36:39__Achbor_1__Achbor_1_1,GEN 36:39,Achbor_1_1,Achbor_1,Achbor,1,1908,
GEN 36:39__Hadar_1__Hadar_1_1,GEN 36:39,Hadar_1_1,Hadar_1,Hadar,1,1909,
GEN 36:39__Mehetabel_1__Mehetabel_1_1,GEN 36:39,Mehetabel_1_1,Mehetabel_1,Mehetabel,1,1910,
GEN 36:39__Matred_1__Matred_1_1,GEN 36:39,Matred_1_1,Matred_1,Matred,1,1911,
GEN 36:39__Mezahab_1__Mezahab_1_1,GEN 36:39,Mezahab_1_1,Mezahab_1,Mezahab,1,1912,
GEN 36:40__Esau_1__Esau_1_1,GEN 36:40,Esau_1_1,Esau_1,Esau,1,1913,
GEN 36:40__Timna_2__Timna_2_1,GEN 36:40,Timna_2_1,Timna_2,Timna,1,1914,
GEN 36:40__Alvah_1__Alvah_1_1,GEN 36:40,Alvah_1_1,Alvah_1,Alvah,1,1915,
GEN 36:40__Jetheth_1__Jetheth_1_1,GEN 36:40,Jetheth_1_1,Jetheth_1,Jetheth,1,1916,
GEN 36:41__Oholibamah_1__Oholibamah_1_1,GEN 36:41,Oholibamah_1_1,Oholibamah_1,Oholibamah,1,1917,
GEN 36:41__Elah_1__Elah_1_1,GEN 36:41,Elah_1_1,Elah_1,Elah,1,1918,
GEN 36:41__Pinon_1__Pinon_1_1,GEN 36:41,Pinon_1_1,Pinon_1,Pinon,1,1919,
GEN 36:42__Kenaz_1__Kenaz_1_1,GEN 36:42,Kenaz_1_1,Kenaz_1,Kenaz,1,1920,
GEN 36:42__Teman_1__Teman_1_1,GEN 36:42,Teman_1_1,Teman_1,Teman,1,1921,
GEN 36:42__Mibzar_1__Mibzar_1_1,GEN 36:42,Mibzar_1_1,Mibzar_1,Mibzar,1,1922,
GEN 36:43__Magdiel_1__Magdiel_1_1,GEN 36:43,Magdiel_1_1,Magdiel_1,Magdiel,1,1923,
GEN 36:43__Iram_1__Iram_1_1,GEN 36:43,Iram_1_1,Iram_1,Iram,1,1924,
GEN 36:43__Esau_1__Esau_1_2,GEN 36:43,Esau_1_2,Esau_1,Edom,1,1925,
GEN 36:43__Esau_1__Esau_1_1,GEN 36:43,Esau_1_1,Esau_1,Esau,1,1926,
GEN 37:1__Jacob_1__Jacob_1_1,GEN 37:1,Jacob_1_1,Jacob_1,Jacob,1,1927,
GEN 37:2__Jacob_1__Jacob_1_1,GEN 37:2,Jacob_1_1,Jacob_1,Jacob,1,1928,
GEN 37:2__Joseph_1__Joseph_1_1,GEN 37:2,Joseph_1_1,Joseph_1,Joseph,2,1929,
GEN 37:2__Bilhah_1__Bilhah_1_1,GEN 37:2,Bilhah_1_1,Bilhah_1,Bilhah,1,1930,
GEN 37:2__Zilpah_1__Zilpah_1_1,GEN 37:2,Zilpah_1_1,Zilpah_1,Zilpah,1,1931,
GEN 37:3__Jacob_1__Jacob_1_2,GEN 37:3,Jacob_1_2,Jacob_1,Israel,1,1932,
GEN 37:3__Joseph_1__Joseph_1_1,GEN 37:3,Joseph_1_1,Joseph_1,Joseph,1,1933,
GEN 37:4__NA__NA,GEN 37:4,NA,NA,NA,,1934,
GEN 37:5__Joseph_1__Joseph_1_1,GEN 37:5,Joseph_1_1,Joseph_1,Joseph,1,1935,
GEN 37:6__NA__NA,GEN 37:6,NA,NA,NA,,1936,
GEN 37:7__NA__NA,GEN 37:7,NA,NA,NA,,1937,
GEN 37:8__NA__NA,GEN 37:8,NA,NA,NA,,1938,
GEN 37:9__NA__NA,GEN 37:9,NA,NA,NA,,1939,
GEN 37:10__NA__NA,GEN 37:10,NA,NA,NA,,1940,
GEN 37:11__NA__NA,GEN 37:11,NA,NA,NA,,1941,
GEN 37:12__NA__NA,GEN 37:12,NA,NA,NA,,1942,
GEN 37:13__Jacob_1__Jacob_1_2,GEN 37:13,Jacob_1_2,Jacob_1,Israel,1,1943,
GEN 37:13__Joseph_1__Joseph_1_1,GEN 37:13,Joseph_1_1,Joseph_1,Joseph,1,1944,
GEN 37:14__NA__NA,GEN 37:14,NA,NA,NA,,1945,
GEN 37:15__NA__NA,GEN 37:15,NA,NA,NA,,1946,
GEN 37:16__NA__NA,GEN 37:16,NA,NA,NA,,1947,
GEN 37:17__Joseph_1__Joseph_1_1,GEN 37:17,Joseph_1_1,Joseph_1,Joseph,1,1948,
GEN 37:18__NA__NA,GEN 37:18,NA,NA,NA,,1949,
GEN 37:19__NA__NA,GEN 37:19,NA,NA,NA,,1950,
GEN 37:20__NA__NA,GEN 37:20,NA,NA,NA,,1951,
GEN 37:21__Reuben_1__Reuben_1_1,GEN 37:21,Reuben_1_1,Reuben_1,Reuben,1,1952,
GEN 37:22__Reuben_1__Reuben_1_1,GEN 37:22,Reuben_1_1,Reuben_1,Reuben,1,1953,
GEN 37:23__Joseph_1__Joseph_1_1,GEN 37:23,Joseph_1_1,Joseph_1,Joseph,2,1954,
GEN 37:24__NA__NA,GEN 37:24,NA,NA,NA,,1955,
GEN 37:25__NA__NA,GEN 37:25,NA,NA,NA,,1956,
GEN 37:26__Judah_1__Judah_1_1,GEN 37:26,Judah_1_1,Judah_1,Judah,1,1957,
GEN 37:27__NA__NA,GEN 37:27,NA,NA,NA,,1958,
GEN 37:28__Joseph_1__Joseph_1_1,GEN 37:28,Joseph_1_1,Joseph_1,Joseph,2,1959,
GEN 37:29__Reuben_1__Reuben_1_1,GEN 37:29,Reuben_1_1,Reuben_1,Reuben,1,1960,
GEN 37:29__Joseph_1__Joseph_1_1,GEN 37:29,Joseph_1_1,Joseph_1,Joseph,1,1961,
GEN 37:30__NA__NA,GEN 37:30,NA,NA,NA,,1962,
GEN 37:31__Joseph_1__Joseph_1_1,GEN 37:31,Joseph_1_1,Joseph_1,Joseph,1,1963,
GEN 37:32__NA__NA,GEN 37:32,NA,NA,NA,,1964,
GEN 37:33__Joseph_1__Joseph_1_1,GEN 37:33,Joseph_1_1,Joseph_1,Joseph,1,1965,
GEN 37:34__Jacob_1__Jacob_1_1,GEN 37:34,Jacob_1_1,Jacob_1,Jacob,1,1966,
GEN 37:35__NA__NA,GEN 37:35,NA,NA,NA,,1967,
GEN 37:36__Potiphar_1__Potiphar_1_1,GEN 37:36,Potiphar_1_1,Potiphar_1,Potiphar,1,1968,
GEN 37:36__Pharaoh_2__Pharaoh_2_1,GEN 37:36,Pharaoh_2_1,Pharaoh_2,Pharaoh,1,1969,
GEN 38:1__Judah_1__Judah_1_1,GEN 38:1,Judah_1_1,Judah_1,Judah,1,1970,
GEN 38:1__Hirah_1__Hirah_1_1,GEN 38:1,Hirah_1_1,Hirah_1,Hirah,1,1971,
GEN 38:1__Hirah_1__Hirah_1_2,GEN 38:1,Hirah_1_2,Hirah_1,Adullamite,1,1972,
GEN 38:2__Judah_1__Judah_1_1,GEN 38:2,Judah_1_1,Judah_1,Judah,1,1973,
GEN 38:2__Shua_1__Shua_1_1,GEN 38:2,Shua_1_1,Shua_1,Shua,1,1974,
GEN 38:3__Er_1__Er_1_1,GEN 38:3,Er_1_1,Er_1,Er,1,1975,
GEN 38:4__Onan_1__Onan_1_1,GEN 38:4,Onan_1_1,Onan_1,Onan,1,1976,
GEN 38:5__Shelah_2__Shelah_2_1,GEN 38:5,Shelah_2_1,Shelah_2,Shelah,1,1977,
GEN 38:6__Judah_1__Judah_1_1,GEN 38:6,Judah_1_1,Judah_1,Judah,1,1978,
GEN 38:6__Shua_1__Shua_1_1,GEN 38:6,Shua_1_1,Shua_1,Shua,1,1979,
GEN 38:6__Tamar_1__Tamar_1_1,GEN 38:6,Tamar_1_1,Tamar_1,Tamar,1,1980,
GEN 38:7__Er_1__Er_1_1,GEN 38:7,Er_1_1,Er_1,Er,1,1981,
GEN 38:7__Judah_1__Judah_1_1,GEN 38:7,Judah_1_1,Judah_1,Judah,1,1982,
GEN 38:7__G-d_1__G-d_1_3,GEN 38:7,G-d_1_3,G-d_1,LORD,2,1983,
GEN 38:8__Judah_1__Judah_1_1,GEN 38:8,Judah_1_1,Judah_1,Judah,1,1984,
GEN 38:8__Onan_1__Onan_1_1,GEN 38:8,Onan_1_1,Onan_1,Onan,1,1985,
GEN 38:9__Onan_1__Onan_1_1,GEN 38:9,Onan_1_1,Onan_1,Onan,1,1986,
GEN 38:10__G-d_1__G-d_1_3,GEN 38:10,G-d_1_3,G-d_1,LORD,2,1987,
GEN 38:11__Judah_1__Judah_1_1,GEN 38:11,Judah_1_1,Judah_1,Judah,1,1988,
GEN 38:11__Tamar_1__Tamar_1_1,GEN 38:11,Tamar_1_1,Tamar_1,Tamar,2,1989,
GEN 38:11__Shelah_2__Shelah_2_1,GEN 38:11,Shelah_2_1,Shelah_2,Shelah,1,1990,
GEN 38:12__Hirah_1__Hirah_1_2,GEN 38:12,Hirah_1_2,Hirah_1,Adullamite,1,1991,
GEN 38:12__Judah_1__Judah_1_1,GEN 38:12,Judah_1_1,Judah_1,Judah,1,1992,
GEN 38:12__Hirah_1__Hirah_1_1,GEN 38:12,Hirah_1_1,Hirah_1,Hirah,1,1993,
GEN 38:12__Hirah_1__Hirah_1_2,GEN 38:12,Hirah_1_2,Hirah_1,Adullamite,1,1994,
GEN 38:13__Tamar_1__Tamar_1_1,GEN 38:13,Tamar_1_1,Tamar_1,Tamar,1,1995,
GEN 38:14__Shelah_2__Shelah_2_1,GEN 38:14,Shelah_2_1,Shelah_2,Shelah,1,1996,
GEN 38:15__Judah_1__Judah_1_1,GEN 38:15,Judah_1_1,Judah_1,Judah,1,1997,
GEN 38:16__NA__NA,GEN 38:16,NA,NA,NA,,1998,
GEN 38:17__NA__NA,GEN 38:17,NA,NA,NA,,1999,
GEN 38:18__NA__NA,GEN 38:18,NA,NA,NA,,2000,
GEN 38:19__NA__NA,GEN 38:19,NA,NA,NA,,2001,
GEN 38:20__Judah_1__Judah_1_1,GEN 38:20,Judah_1_1,Judah_1,Judah,1,2002,
GEN 38:20__Hirah_1__Hirah_1_2,GEN 38:20,Hirah_1_2,Hirah_1,Adullamite,1,2003,
GEN 38:21__NA__NA,GEN 38:21,NA,NA,NA,,2004,
GEN 38:22__Judah_1__Judah_1_1,GEN 38:22,Judah_1_1,Judah_1,Judah,1,2005,
GEN 38:23__Judah_1__Judah_1_1,GEN 38:23,Judah_1_1,Judah_1,Judah,1,2006,
GEN 38:24__Judah_1__Judah_1_1,GEN 38:24,Judah_1_1,Judah_1,Judah,2,2007,
GEN 38:24__Tamar_1__Tamar_1_1,GEN 38:24,Tamar_1_1,Tamar_1,Tamar,1,2008,
GEN 38:25__NA__NA,GEN 38:25,NA,NA,NA,,2009,
GEN 38:26__Judah_1__Judah_1_1,GEN 38:26,Judah_1_1,Judah_1,Judah,1,2010,
GEN 38:26__Shelah_2__Shelah_2_1,GEN 38:26,Shelah_2_1,Shelah_2,Shelah,1,2011,
GEN 38:27__NA__NA,GEN 38:27,NA,NA,NA,,2012,
GEN 38:28__NA__NA,GEN 38:28,NA,NA,NA,,2013,
GEN 38:29__Perez_1__Perez_1_1,GEN 38:29,Perez_1_1,Perez_1,Perez,1,2014,
GEN 38:30__Zerah_3__Zerah_3_1,GEN 38:30,Zerah_3_1,Zerah_3,Zerah,1,2015,
GEN 39:1__Joseph_1__Joseph_1_1,GEN 39:1,Joseph_1_1,Joseph_1,Joseph,1,2016,
GEN 39:1__Potiphar_1__Potiphar_1_1,GEN 39:1,Potiphar_1_1,Potiphar_1,Potiphar,1,2017,
GEN 39:1__Pharaoh_2__Pharaoh_2_1,GEN 39:1,Pharaoh_2_1,Pharaoh_2,Pharaoh,1,2018,
GEN 39:2__G-d_1__G-d_1_3,GEN 39:2,G-d_1_3,G-d_1,LORD,1,2019,
GEN 39:2__Joseph_1__Joseph_1_1,GEN 39:2,Joseph_1_1,Joseph_1,Joseph,1,2020,
GEN 39:3__G-d_1__G-d_1_3,GEN 39:3,G-d_1_3,G-d_1,LORD,2,2021,
GEN 39:4__Joseph_1__Joseph_1_1,GEN 39:4,Joseph_1_1,Joseph_1,Joseph,1,2022,
GEN 39:5__G-d_1__G-d_1_3,GEN 39:5,G-d_1_3,G-d_1,LORD,2,2023,
GEN 39:5__Joseph_1__Joseph_1_1,GEN 39:5,Joseph_1_1,Joseph_1,Joseph,1,2024,
GEN 39:6__Joseph_1__Joseph_1_1,GEN 39:6,Joseph_1_1,Joseph_1,Joseph,2,2025,
GEN 39:7__Joseph_1__Joseph_1_1,GEN 39:7,Joseph_1_1,Joseph_1,Joseph,1,2026,
GEN 39:8__NA__NA,GEN 39:8,NA,NA,NA,,2027,
GEN 39:9__G-d_1__G-d_1_1,GEN 39:9,G-d_1_1,G-d_1,G-d,1,2028,
GEN 39:10__Joseph_1__Joseph_1_1,GEN 39:10,Joseph_1_1,Joseph_1,Joseph,1,2029,
GEN 39:11__NA__NA,GEN 39:11,NA,NA,NA,,2030,
GEN 39:12__NA__NA,GEN 39:12,NA,NA,NA,,2031,
GEN 39:13__NA__NA,GEN 39:13,NA,NA,NA,,2032,
GEN 39:14__NA__NA,GEN 39:14,NA,NA,NA,,2033,
GEN 39:15__NA__NA,GEN 39:15,NA,NA,NA,,2034,
GEN 39:16__NA__NA,GEN 39:16,NA,NA,NA,,2035,
GEN 39:17__NA__NA,GEN 39:17,NA,NA,NA,,2036,
GEN 39:18__NA__NA,GEN 39:18,NA,NA,NA,,2037,
GEN 39:19__NA__NA,GEN 39:19,NA,NA,NA,,2038,
GEN 39:20__Joseph_1__Joseph_1_1,GEN 39:20,Joseph_1_1,Joseph_1,Joseph,1,2039,
GEN 39:21__G-d_1__G-d_1_3,GEN 39:21,G-d_1_3,G-d_1,LORD,1,2040,
GEN 39:21__Joseph_1__Joseph_1_1,GEN 39:21,Joseph_1_1,Joseph_1,Joseph,1,2041,
GEN 39:22__Joseph_1__Joseph_1_1,GEN 39:22,Joseph_1_1,Joseph_1,Joseph,1,2042,
GEN 39:23__G-d_1__G-d_1_3,GEN 39:23,G-d_1_3,G-d_1,LORD,1,2043,
GEN 40:1__Pharaoh_2__Pharaoh_2_2,GEN 40:1,Pharaoh_2_2,Pharaoh_2,King of Egypt,1,2044,
GEN 40:2__Pharaoh_2__Pharaoh_2_1,GEN 40:2,Pharaoh_2_1,Pharaoh_2,Pharaoh,1,2045,
GEN 40:3__Joseph_1__Joseph_1_1,GEN 40:3,Joseph_1_1,Joseph_1,Joseph,1,2046,
GEN 40:4__Joseph_1__Joseph_1_1,GEN 40:4,Joseph_1_1,Joseph_1,Joseph,1,2047,
GEN 40:5__Pharaoh_2__Pharaoh_2_2,GEN 40:5,Pharaoh_2_2,Pharaoh_2,King of Egypt,1,2048,
GEN 40:6__Joseph_1__Joseph_1_1,GEN 40:6,Joseph_1_1,Joseph_1,Joseph,1,2049,
GEN 40:7__Pharaoh_2__Pharaoh_2_1,GEN 40:7,Pharaoh_2_1,Pharaoh_2,Pharaoh,1,2050,
GEN 40:8__Joseph_1__Joseph_1_1,GEN 40:8,Joseph_1_1,Joseph_1,Joseph,1,2051,
GEN 40:8__G-d_1__G-d_1_1,GEN 40:8,G-d_1_1,G-d_1,G-d,1,2052,
GEN 40:9__Joseph_1__Joseph_1_1,GEN 40:9,Joseph_1_1,Joseph_1,Joseph,1,2053,
GEN 40:10__NA__NA,GEN 40:10,NA,NA,NA,,2054,
GEN 40:11__Pharaoh_2__Pharaoh_2_1,GEN 40:11,Pharaoh_2_1,Pharaoh_2,Pharaoh,3,2055,
GEN 40:12__Joseph_1__Joseph_1_1,GEN 40:12,Joseph_1_1,Joseph_1,Joseph,1,2056,
GEN 40:13__Pharaoh_2__Pharaoh_2_1,GEN 40:13,Pharaoh_2_1,Pharaoh_2,Pharaoh,2,2057,
GEN 40:14__Pharaoh_2__Pharaoh_2_1,GEN 40:14,Pharaoh_2_1,Pharaoh_2,Pharaoh,1,2058,
GEN 40:15__NA__NA,GEN 40:15,NA,NA,NA,,2059,
GEN 40:16__Joseph_1__Joseph_1_1,GEN 40:16,Joseph_1_1,Joseph_1,Joseph,1,2060,
GEN 40:17__Pharaoh_2__Pharaoh_2_1,GEN 40:17,Pharaoh_2_1,Pharaoh_2,Pharaoh,1,2061,
GEN 40:18__Joseph_1__Joseph_1_1,GEN 40:18,Joseph_1_1,Joseph_1,Joseph,1,2062,
GEN 40:19__Pharaoh_2__Pharaoh_2_1,GEN 40:19,Pharaoh_2_1,Pharaoh_2,Pharaoh,1,2063,
GEN 40:20__Pharaoh_2__Pharaoh_2_1,GEN 40:20,Pharaoh_2_1,Pharaoh_2,Pharaoh,1,2064,
GEN 40:21__Pharaoh_2__Pharaoh_2_1,GEN 40:21,Pharaoh_2_1,Pharaoh_2,Pharaoh,1,2065,
GEN 40:22__Joseph_1__Joseph_1_1,GEN 40:22,Joseph_1_1,Joseph_1,Joseph,1,2066,
GEN 40:23__Joseph_1__Joseph_1_1,GEN 40:23,Joseph_1_1,Joseph_1,Joseph,1,2067,
GEN 41:1__Pharaoh_2__Pharaoh_2_1,GEN 41:1,Pharaoh_2_1,Pharaoh_2,Pharaoh,1,2068,
GEN 41:2__NA__NA,GEN 41:2,NA,NA,NA,,2069,
GEN 41:3__NA__NA,GEN 41:3,NA,NA,NA,,2070,
GEN 41:4__Pharaoh_2__Pharaoh_2_1,GEN 41:4,Pharaoh_2_1,Pharaoh_2,Pharaoh,1,2071,
GEN 41:5__NA__NA,GEN 41:5,NA,NA,NA,,2072,
GEN 41:6__NA__NA,GEN 41:6,NA,NA,NA,,2073,
GEN 41:7__Pharaoh_2__Pharaoh_2_1,GEN 41:7,Pharaoh_2_1,Pharaoh_2,Pharaoh,1,2074,
GEN 41:8__Pharaoh_2__Pharaoh_2_1,GEN 41:8,Pharaoh_2_1,Pharaoh_2,Pharaoh,2,2075,
GEN 41:9__Pharaoh_2__Pharaoh_2_1,GEN 41:9,Pharaoh_2_1,Pharaoh_2,Pharaoh,1,2076,
GEN 41:10__Pharaoh_2__Pharaoh_2_1,GEN 41:10,Pharaoh_2_1,Pharaoh_2,Pharaoh,1,2077,
GEN 41:11__NA__NA,GEN 41:11,NA,NA,NA,,2078,
GEN 41:12__NA__NA,GEN 41:12,NA,NA,NA,,2079,
GEN 41:13__NA__NA,GEN 41:13,NA,NA,NA,,2080,
GEN 41:14__Pharaoh_2__Pharaoh_2_1,GEN 41:14,Pharaoh_2_1,Pharaoh_2,Pharaoh,2,2081,
GEN 41:14__Joseph_1__Joseph_1_1,GEN 41:14,Joseph_1_1,Joseph_1,Joseph,1,2082,
GEN 41:15__Pharaoh_2__Pharaoh_2_1,GEN 41:15,Pharaoh_2_1,Pharaoh_2,Pharaoh,1,2083,
GEN 41:15__Joseph_1__Joseph_1_1,GEN 41:15,Joseph_1_1,Joseph_1,Joseph,1,2084,
GEN 41:16__Joseph_1__Joseph_1_1,GEN 41:16,Joseph_1_1,Joseph_1,Joseph,1,2085,
GEN 41:16__Pharaoh_2__Pharaoh_2_1,GEN 41:16,Pharaoh_2_1,Pharaoh_2,Pharaoh,2,2086,
GEN 41:16__G-d_1__G-d_1_1,GEN 41:16,G-d_1_1,G-d_1,G-d,1,2087,
GEN 41:17__Pharaoh_2__Pharaoh_2_1,GEN 41:17,Pharaoh_2_1,Pharaoh_2,Pharaoh,1,2088,
GEN 41:17__Joseph_1__Joseph_1_1,GEN 41:17,Joseph_1_1,Joseph_1,Joseph,1,2089,
GEN 41:18__NA__NA,GEN 41:18,NA,NA,NA,,2090,
GEN 41:19__NA__NA,GEN 41:19,NA,NA,NA,,2091,
GEN 41:20__NA__NA,GEN 41:20,NA,NA,NA,,2092,
GEN 41:21__NA__NA,GEN 41:21,NA,NA,NA,,2093,
GEN 41:22__NA__NA,GEN 41:22,NA,NA,NA,,2094,
GEN 41:23__NA__NA,GEN 41:23,NA,NA,NA,,2095,
GEN 41:24__NA__NA,GEN 41:24,NA,NA,NA,,2096,
GEN 41:25__Joseph_1__Joseph_1_1,GEN 41:25,Joseph_1_1,Joseph_1,Joseph,1,2097,
GEN 41:25__Pharaoh_2__Pharaoh_2_1,GEN 41:25,Pharaoh_2_1,Pharaoh_2,Pharaoh,3,2098,
GEN 41:25__G-d_1__G-d_1_1,GEN 41:25,G-d_1_1,G-d_1,G-d,1,2099,
GEN 41:26__NA__NA,GEN 41:26,NA,NA,NA,,2100,
GEN 41:27__NA__NA,GEN 41:27,NA,NA,NA,,2101,
GEN 41:28__Pharaoh_2__Pharaoh_2_1,GEN 41:28,Pharaoh_2_1,Pharaoh_2,Pharaoh,2,2102,
GEN 41:28__G-d_1__G-d_1_1,GEN 41:28,G-d_1_1,G-d_1,G-d,1,2103,
GEN 41:29__NA__NA,GEN 41:29,NA,NA,NA,,2104,
GEN 41:30__NA__NA,GEN 41:30,NA,NA,NA,,2105,
GEN 41:31__NA__NA,GEN 41:31,NA,NA,NA,,2106,
GEN 41:32__Pharaoh_2__Pharaoh_2_1,GEN 41:32,Pharaoh_2_1,Pharaoh_2,Pharaoh,1,2107,
GEN 41:32__G-d_1__G-d_1_1,GEN 41:32,G-d_1_1,G-d_1,G-d,2,2108,
GEN 41:33__Pharaoh_2__Pharaoh_2_1,GEN 41:33,Pharaoh_2_1,Pharaoh_2,Pharaoh,1,2109,
GEN 41:34__Pharaoh_2__Pharaoh_2_1,GEN 41:34,Pharaoh_2_1,Pharaoh_2,Pharaoh,1,2110,
GEN 41:35__Pharaoh_2__Pharaoh_2_1,GEN 41:35,Pharaoh_2_1,Pharaoh_2,Pharaoh,1,2111,
GEN 41:36__NA__NA,GEN 41:36,NA,NA,NA,,2112,
GEN 41:37__Pharaoh_2__Pharaoh_2_1,GEN 41:37,Pharaoh_2_1,Pharaoh_2,Pharaoh,1,2113,
GEN 41:38__Pharaoh_2__Pharaoh_2_1,GEN 41:38,Pharaoh_2_1,Pharaoh_2,Pharaoh,1,2114,
GEN 41:39__Pharaoh_2__Pharaoh_2_1,GEN 41:39,Pharaoh_2_1,Pharaoh_2,Pharaoh,1,2115,
GEN 41:39__Joseph_1__Joseph_1_1,GEN 41:39,Joseph_1_1,Joseph_1,Joseph,1,2116,
GEN 41:39__G-d_1__G-d_1_1,GEN 41:39,G-d_1_1,G-d_1,G-d,1,2117,
GEN 41:40__NA__NA,GEN 41:40,NA,NA,NA,,2118,
GEN 41:41__Pharaoh_2__Pharaoh_2_1,GEN 41:41,Pharaoh_2_1,Pharaoh_2,Pharaoh,1,2119,
GEN 41:41__Joseph_1__Joseph_1_1,GEN 41:41,Joseph_1_1,Joseph_1,Joseph,1,2120,
GEN 41:42__Pharaoh_2__Pharaoh_2_1,GEN 41:42,Pharaoh_2_1,Pharaoh_2,Pharaoh,1,2121,
GEN 41:42__Joseph_1__Joseph_1_1,GEN 41:42,Joseph_1_1,Joseph_1,Joseph,1,2122,
GEN 41:43__NA__NA,GEN 41:43,NA,NA,NA,,2123,
GEN 41:44__Pharaoh_2__Pharaoh_2_1,GEN 41:44,Pharaoh_2_1,Pharaoh_2,Pharaoh,2,2124,
GEN 41:44__Joseph_1__Joseph_1_1,GEN 41:44,Joseph_1_1,Joseph_1,Joseph,1,2125,
GEN 41:45__Pharaoh_2__Pharaoh_2_1,GEN 41:45,Pharaoh_2_1,Pharaoh_2,Pharaoh,1,2126,
GEN 41:45__Joseph_1__Joseph_1_1,GEN 41:45,Joseph_1_1,Joseph_1,Joseph,1,2127,
GEN 41:45__Joseph_1__Joseph_1_2,GEN 41:45,Joseph_1_2,Joseph_1,Zaphenath-paneah,1,2128,
GEN 41:45__Asenath_1__Asenath_1_1,GEN 41:45,Asenath_1_1,Asenath_1,Asenath,1,2129,
GEN 41:45__Potiphera_1__Potiphera_1_1,GEN 41:45,Potiphera_1_1,Potiphera_1,Potiphera,1,2130,
GEN 41:45__Potiphera_1__Potiphera_1_2,GEN 41:45,Potiphera_1_2,Potiphera_1,priest of On,1,2131,
GEN 41:46__Joseph_1__Joseph_1_1,GEN 41:46,Joseph_1_1,Joseph_1,Joseph,2,2132,
GEN 41:46__Pharaoh_2__Pharaoh_2_1,GEN 41:46,Pharaoh_2_1,Pharaoh_2,Pharaoh,2,2133,
GEN 41:46__Pharaoh_2__Pharaoh_2_2,GEN 41:46,Pharaoh_2_2,Pharaoh_2,King of Egypt,1,2134,
GEN 41:47__NA__NA,GEN 41:47,NA,NA,NA,,2135,
GEN 41:48__NA__NA,GEN 41:48,NA,NA,NA,,2136,
GEN 41:49__Joseph_1__Joseph_1_1,GEN 41:49,Joseph_1_1,Joseph_1,Joseph,1,2137,
GEN 41:50__Joseph_1__Joseph_1_1,GEN 41:50,Joseph_1_1,Joseph_1,Joseph,1,2138,
GEN 41:50__Asenath_1__Asenath_1_1,GEN 41:50,Asenath_1_1,Asenath_1,Asenath,1,2139,
GEN 41:50__Potiphera_1__Potiphera_1_1,GEN 41:50,Potiphera_1_1,Potiphera_1,Potiphera,1,2140,
GEN 41:50__Potiphera_1__Potiphera_1_2,GEN 41:50,Potiphera_1_2,Potiphera_1,priest of On,1,2141,
GEN 41:51__Joseph_1__Joseph_1_1,GEN 41:51,Joseph_1_1,Joseph_1,Joseph,1,2142,
GEN 41:51__Manasseh_1__Manasseh_1_1,GEN 41:51,Manasseh_1_1,Manasseh_1,Manasseh,1,2143,
GEN 41:51__G-d_1__G-d_1_1,GEN 41:51,G-d_1_1,G-d_1,G-d,1,2144,
GEN 41:52__Ephraim_1__Ephraim_1_1,GEN 41:52,Ephraim_1_1,Ephraim_1,Ephraim,1,2145,
GEN 41:52__G-d_1__G-d_1_1,GEN 41:52,G-d_1_1,G-d_1,G-d,1,2146,
GEN 41:53__NA__NA,GEN 41:53,NA,NA,NA,,2147,
